repeat,fold,n_train,n_test,fold_spearman,fold_mae,suite,endpoint,task,feature_set,fold_auroc,fold_balanced_accuracy
1,2,4369,1093,,,tcga_mc3,cancer_type_top10,multiclass,standard_sbs_id_exposure,0.918725035455094,0.6275177945795773
1,3,4370,1092,,,tcga_mc3,cancer_type_top10,multiclass,standard_sbs_id_exposure,0.9258243875741852,0.6360036736246226
1,4,4370,1092,,,tcga_mc3,cancer_type_top10,multiclass,standard_sbs_id_exposure,0.9263985277298088,0.6523228602525835
1,5,4370,1092,,,tcga_mc3,cancer_type_top10,multiclass,standard_sbs_id_exposure,0.9261338030112296,0.6367402913232532
1,1,7672,1919,,,tcga_mc3,high_purity,binary,burden_only,0.5809273926317048,0.5525721673565616
1,2,7673,1918,,,tcga_mc3,high_purity,binary,burden_only,0.598825827445794,0.5627099067274562
1,3,7673,1918,,,tcga_mc3,high_purity,binary,burden_only,0.605927852991334,0.5839768297776076
1,4,7673,1918,,,tcga_mc3,high_purity,binary,burden_only,0.614866834302022,0.5920761841784707
1,5,7673,1918,,,tcga_mc3,high_purity,binary,burden_only,0.6085863282163384,0.5747516272696129
1,1,7672,1919,,,tcga_mc3,high_purity,binary,locked_uga_sbs_exposure,0.6418842280238584,0.5892061319166042
1,2,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_exposure,0.6258472401071938,0.5884588278286291
1,3,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_exposure,0.6295711812201997,0.5864706957157275
1,4,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_exposure,0.6368374343089828,0.6054569223540877
1,5,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_exposure,0.6134249063334366,0.574972403029957
1,1,7672,1919,,,tcga_mc3,high_purity,binary,locked_uga_sbs_id_exposure,0.6299523049009702,0.589388655302413
1,2,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_id_exposure,0.646981476003202,0.60610078133157
1,3,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_id_exposure,0.640373220687015,0.5871798106706574
1,4,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_id_exposure,0.6290665349946054,0.5963145599136881
1,5,7673,1918,,,tcga_mc3,high_purity,binary,locked_uga_sbs_id_exposure,0.6315644083372758,0.5948536408968064
1,1,7672,1919,,,tcga_mc3,high_purity,binary,standard_sbs_exposure,0.6178492661038861,0.5817291917907934
1,2,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_exposure,0.6261593811993178,0.5855255716423624
1,3,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_exposure,0.6251462821494447,0.5903653899697212
1,4,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_exposure,0.6379805015139387,0.6010238662861518
1,5,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_exposure,0.6496832465999989,0.5998058695900422
1,1,7672,1919,,,tcga_mc3,high_purity,binary,standard_sbs_id_exposure,0.6482513607770282,0.5947741816324978
1,2,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_id_exposure,0.6408746041137368,0.6021158163087739
1,3,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_id_exposure,0.6441270707896843,0.6101096735460969
1,4,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_id_exposure,0.6325963395747051,0.5920685709811019
1,5,7673,1918,,,tcga_mc3,high_purity,binary,standard_sbs_id_exposure,0.6399740071888068,0.6000951619656656
1,1,5123,1281,,,tcga_mc3,high_stage,binary,burden_only,0.5826611226611227,0.5384199584199584
1,2,5123,1281,,,tcga_mc3,high_stage,binary,burden_only,0.5715368809821056,0.5267868289637953
1,3,5123,1281,,,tcga_mc3,high_stage,binary,burden_only,0.594755253849355,0.5369850187265918
1,4,5123,1281,,,tcga_mc3,high_stage,binary,burden_only,0.5833931543903454,0.5342774656679151
1,5,5124,1280,,,tcga_mc3,high_stage,binary,burden_only,0.5729361979166667,0.53
1,1,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_exposure,0.641122661122661,0.5536564449064449
1,2,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_exposure,0.600167759051186,0.5398408239700374
1,3,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_exposure,0.6169267582188931,0.5475694444444444
1,4,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_exposure,0.5823800977944237,0.5165340199750312
1,5,5124,1280,,,tcga_mc3,high_stage,binary,locked_uga_sbs_exposure,0.6350703125,0.5510416666666667
1,1,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_id_exposure,0.6213461538461539,0.5642814449064449
1,2,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_id_exposure,0.6434196837286725,0.5575647627965044
1,3,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_id_exposure,0.6124739908447774,0.5357014669163546
1,4,5123,1281,,,tcga_mc3,high_stage,binary,locked_uga_sbs_id_exposure,0.603222534332085,0.5259090199750313
1,5,5124,1280,,,tcga_mc3,high_stage,binary,locked_uga_sbs_id_exposure,0.6154713541666667,0.5327083333333333
1,1,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_exposure,0.6158913721413722,0.5528469334719335
1,2,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_exposure,0.6286282771535581,0.5596285892634207
1,3,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_exposure,0.6297830836454432,0.5650202871410737
1,4,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_exposure,0.6403948189762797,0.5619147940074907
1,5,5124,1280,,,tcga_mc3,high_stage,binary,standard_sbs_exposure,0.6344466145833334,0.5516666666666666
1,1,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_id_exposure,0.6370309251559252,0.5532809251559252
1,2,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_id_exposure,0.618000936329588,0.5598236579275906
1,3,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_id_exposure,0.6285216396171452,0.5662843320848938
1,4,5123,1281,,,tcga_mc3,high_stage,binary,standard_sbs_id_exposure,0.6203547648772367,0.5581655742821473
1,5,5124,1280,,,tcga_mc3,high_stage,binary,standard_sbs_id_exposure,0.6333125000000001,0.55125
1,1,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,burden_only,0.8470270833333333,0.62415625
1,2,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,burden_only,0.85898125,0.59953125
1,3,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,burden_only,0.8727624999999999,0.6233229166666666
1,4,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,burden_only,0.8368590618460343,0.6217193147886217
1,5,8180,2044,,,tcga_mc3,mmr_gene_mutated,binary,burden_only,0.8867597707139134,0.6264304325169359
1,1,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_exposure,0.8451875,0.67953125
1,2,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_exposure,0.8686875,0.68265625
1,3,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_exposure,0.8867270833333334,0.6859895833333334
1,4,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_exposure,0.8499445809242578,0.6758542395592944
1,5,8180,2044,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_exposure,0.8306055237102657,0.687293381969776
1,1,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_id_exposure,0.85245,0.6564270833333333
1,2,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_id_exposure,0.8531541666666667,0.697875
1,3,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_id_exposure,0.8579625,0.6891666666666667
1,4,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_id_exposure,0.8712002779225292,0.6892623472873602
1,5,8180,2044,,,tcga_mc3,mmr_gene_mutated,binary,locked_uga_sbs_id_exposure,0.8386534653465346,0.6933632100052111
1,1,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_exposure,0.8585125000000001,0.6922395833333334
1,2,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_exposure,0.8303291666666666,0.6918229166666667
1,3,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_exposure,0.8461583333333332,0.6801458333333333
1,4,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_exposure,0.8622298320057569,0.6982617434675799
1,5,8180,2044,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_exposure,0.8573798853569566,0.6775466388744138
1,1,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_id_exposure,0.8443333333333333,0.6763645833333334
1,2,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_id_exposure,0.8488958333333334,0.6892395833333333
1,3,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_id_exposure,0.8391479166666668,0.68275
1,4,8179,2045,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_id_exposure,0.8769861948600876,0.686075750432186
1,5,8180,2044,,,tcga_mc3,mmr_gene_mutated,binary,standard_sbs_id_exposure,0.8252527357998958,0.6650401250651381
1,1,8111,2028,,,tcga_mc3,os_event,binary,burden_only,0.6163551920636064,0.552564987347596
1,2,8111,2028,,,tcga_mc3,os_event,binary,burden_only,0.6236267477885475,0.5679349972017071
1,3,8111,2028,,,tcga_mc3,os_event,binary,burden_only,0.6402242296683136,0.5712774979484908
1,4,8111,2028,,,tcga_mc3,os_event,binary,burden_only,0.6129685208944282,0.5654279692082111
1,5,8112,2027,,,tcga_mc3,os_event,binary,burden_only,0.6259554760758419,0.5675447646559828
1,1,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_exposure,0.6510877862813835,0.5792620747195698
1,2,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_exposure,0.6312107509382006,0.5763024079052632
1,3,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_exposure,0.6440325403120124,0.5659246898701799
1,4,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_exposure,0.6257176732038123,0.5706653225806452
1,5,8112,2027,,,tcga_mc3,os_event,binary,locked_uga_sbs_exposure,0.6599278950867781,0.5661915078982965
1,1,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_id_exposure,0.6474328381098876,0.5652860610680208
1,2,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_id_exposure,0.6749642631104885,0.5734817973623944
1,3,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_id_exposure,0.6496834896142705,0.579545337494721
1,4,8111,2028,,,tcga_mc3,os_event,binary,locked_uga_sbs_id_exposure,0.6498636821847508,0.5720857771260998
1,5,8112,2027,,,tcga_mc3,os_event,binary,locked_uga_sbs_id_exposure,0.6307827223330353,0.5699773024279524
1,1,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_exposure,0.646442849016935,0.5734096941105378
1,2,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_exposure,0.6471839102165728,0.5684843553110912
1,3,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_exposure,0.6467266840401169,0.5807058565007949
1,4,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_exposure,0.6711292613636364,0.5729586693548387
1,5,8112,2027,,,tcga_mc3,os_event,binary,standard_sbs_exposure,0.6539227824013573,0.5730391819703327
1,1,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_id_exposure,0.6648560738978215,0.5776964041078253
1,2,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_id_exposure,0.6274321971920933,0.5605049287722876
1,3,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_id_exposure,0.6490482943002952,0.5731487490085803
1,4,8111,2028,,,tcga_mc3,os_event,binary,standard_sbs_id_exposure,0.6624392870234603,0.5736024560117302
1,5,8112,2027,,,tcga_mc3,os_event,binary,standard_sbs_id_exposure,0.6387062383932869,0.5591248824999427
1,1,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,burden_only,0.847895146485284,0.6030494149894673
1,2,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,burden_only,0.8663274197778398,0.618560865629468
1,3,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,burden_only,0.8677127484074009,0.5950166239435547
1,4,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,burden_only,0.8755826840266322,0.6084469091309019
1,5,8180,2044,,,tcga_mc3,pole_pold1_mutated,binary,burden_only,0.8217532966001945,0.6108177956704934
1,1,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_exposure,0.8035625153337903,0.6320524859775133
1,2,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_exposure,0.8436439853472416,0.6375155452907286
1,3,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_exposure,0.8306790013789835,0.64223200764786
1,4,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_exposure,0.8604878894782703,0.645419320998621
1,5,8180,2044,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_exposure,0.8294574469899866,0.6471699561590556
1,1,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_id_exposure,0.8040870367080362,0.6449624798016971
1,2,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_id_exposure,0.8146832144700219,0.6349458135580315
1,3,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_id_exposure,0.8526475639366176,0.6565400201348528
1,4,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_id_exposure,0.8663020397113441,0.6510452357385177
1,5,8180,2044,,,tcga_mc3,pole_pold1_mutated,binary,locked_uga_sbs_id_exposure,0.8318371402739633,0.6482105388853824
1,1,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_exposure,0.817601922117036,0.6469780800825697
1,2,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_exposure,0.8300550747442959,0.6589130563522076
1,3,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_exposure,0.8329526323358968,0.6585556204157255
1,4,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_exposure,0.8320727900307098,0.6572548920078171
1,5,8180,2044,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_exposure,0.8788360826325036,0.6504878797700482
1,1,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_id_exposure,0.8041356818354863,0.6479213725539961
1,2,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_id_exposure,0.8318337944045413,0.655499437408526
1,3,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_id_exposure,0.842186746529276,0.6699703053221999
1,4,8179,2045,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_id_exposure,0.8445174826358045,0.6736123448643436
1,5,8180,2044,,,tcga_mc3,pole_pold1_mutated,binary,standard_sbs_id_exposure,0.86813812456287,0.6668727930263899
1,1,2238,560,,,tcga_mc3,smoking_ever,binary,burden_only,0.725957785742732,0.5935882118677818
1,2,2238,560,,,tcga_mc3,smoking_ever,binary,burden_only,0.7165286240162478,0.6175425234831176
1,3,2238,560,,,tcga_mc3,smoking_ever,binary,burden_only,0.7114035922823052,0.6254760091393754
1,4,2239,559,,,tcga_mc3,smoking_ever,binary,burden_only,0.7438757585435963,0.627131906739061
1,5,2239,559,,,tcga_mc3,smoking_ever,binary,burden_only,0.7280182050463111,0.6291200894282977
1,1,2238,560,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_exposure,0.7868100358422939,0.701831939466348
1,2,2238,560,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_exposure,0.7597502538715412,0.6799314546839299
1,3,2238,560,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_exposure,0.7729595074892105,0.6912287382584412
1,4,2239,559,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_exposure,0.7668636218460556,0.686801341424465
1,5,2239,559,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_exposure,0.7851964228680932,0.7083280102203768
1,1,2238,560,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_id_exposure,0.7914615690959776,0.7035444046196734
1,2,2238,560,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_id_exposure,0.7507616146230008,0.6942751967504444
1,3,2238,560,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_id_exposure,0.7605039350088856,0.6853262249301854
1,4,2239,559,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_id_exposure,0.7787607793037368,0.6826014053018205
1,5,2239,559,,,tcga_mc3,smoking_ever,binary,locked_uga_sbs_id_exposure,0.7779144043436601,0.7120808048546791
1,1,2238,560,,,tcga_mc3,smoking_ever,binary,standard_sbs_exposure,0.7620071684587812,0.6780963759458383
1,2,2238,560,,,tcga_mc3,smoking_ever,binary,standard_sbs_exposure,0.7771325209444021,0.7169332317847169
1,3,2238,560,,,tcga_mc3,smoking_ever,binary,standard_sbs_exposure,0.784510662604722,0.7276275704493527
1,4,2239,559,,,tcga_mc3,smoking_ever,binary,standard_sbs_exposure,0.789364420312999,0.7066033216224847
1,5,2239,559,,,tcga_mc3,smoking_ever,binary,standard_sbs_exposure,0.7807250079846693,0.6979000319386777
1,1,2238,560,,,tcga_mc3,smoking_ever,binary,standard_sbs_id_exposure,0.7925288729589804,0.7158900836320191
1,2,2238,560,,,tcga_mc3,smoking_ever,binary,standard_sbs_id_exposure,0.7688023610053314,0.698940086316324
1,3,2238,560,,,tcga_mc3,smoking_ever,binary,standard_sbs_id_exposure,0.7745462046204621,0.6867859862909368
1,4,2239,559,,,tcga_mc3,smoking_ever,binary,standard_sbs_id_exposure,0.777004152028106,0.7018763973171511
1,5,2239,559,,,tcga_mc3,smoking_ever,binary,standard_sbs_id_exposure,0.7455445544554455,0.6788486106675183
